Text,Period
forma tres bicos vestido belbute cabeça uns pentinhos nao assim ficava tudo perdido melcaqueta dona varia velha mostra pouco brio pior filhas olhem bom brinco ora pois nesta funçao so governo decido ja ja desgadelhadas vou cear dormindo operas meias operas vossa merce senhor primo tornar casa chaves labirinto cruz diabo festa farei arre burrinho ja entende bengala perceba nao digo ora bom disparate vejome boa metido gastar camarote ter premio disto alem tanto desgosto bengala arre burrinho alfarroba mesma dizendo havia suceder leria mae nao faça caso avo ceia dormindo estarmos prontas vamos logo rebolindo sege meia sege daqui,XVIII
fujam anda choca fugida outras guarda vaca brava fugiu curral dentista maldito boi gerundio chapeu cabeleira laura nunca celia morta susto valerio vou cima cais preta homem ca maçaloca todos ai torna ai torna junta cabeleireiros personagens dona varia viuva dona leria filha dona chuxadeira filha alfarroba criada melcaqueta pai dona varia malandrino parente malacaz cabeleireiro arturo aprendiz cabeleireiro bisborrio cabeleireiro carambola cabeleireiro leria chuxadeira fara bem estara brincando lembrara mim mim lembrando ai le li lo le fineza pouco importa distante lembrar firmeza varia alfarroba toda pressa endireita espelho leria trazeme fitas traze ganchos la dentro chuxadeira limpame fivelas,XVIII
primeira sexo papirio pois ja havido algumas mulheres tao sabias filha alberto muitas todos seculos papirio vossa merce enganase pois mulheres mulheres esquipatico nao senhor homens traje mulheres papirio ai vem joia corisca porcia matildes ditos corisca senhores nao posso ter palavras exoticas termos categoricos precipuos congruentes vossas pessoas frases rispidas pedantes agradeço trabalho querer ouvirme alberto bravo bravo senhora tola proa porcia nao sabia estudiosa nao agradecer visita pois so feita sabios fufia lesma ditos fufia revirisco senhores dedico pessoas esquipatico outro touro praça nao faltara ver lesma ordens senhores alberto pareceme saiu trunfo tolas papirio esquipatico vai la,XVIII
corisca esculapio esculapio aqui fechado mao fufia conheço dedos corisca calese pedante fufia calese louca corisca valhamme sabios todos confundam fantasma fufia nao medo papirio forte desgraça culpa convocar assembleia papirio senhor alberto valhame neste caso alberto posso valerlhe nao mandar aqui vizinho hospital duas cadeirinhas preciso cautela porque ambas estao doidas freneticas papirio pois senhor façame merce ah rica filha esquipatico deixe la outra apalavrada amo tambem ha ir hoje ja roubado justiça alberto vou correndo esquipatico eis aqui vem parar querem sabios terem principios força louvores perdem porcia pai sempre disse mana havia vir dar nisto gabaçoes vossa,XVIII
garrochas fogo sujo divertimento espera dar grande alegrao la nao principiara dez noite ponto aproveitar luar preço ninguem ha ouvir ' vozes fujam anda choca fugida outras guarda vaca brava fugiu curral dentista maldito boi gerundio chapeu cabeleira laura nunca celia morta susto valerio vou cima cais preta homem ca maçaloca todos ai torna ai torna junta cabeleireiros personagens dona varia viuva dona leria filha dona chuxadeira filha alfarroba criada melcaqueta pai dona varia malandrino parente malacaz cabeleireiro arturo aprendiz cabeleireiro bisborrio cabeleireiro carambola cabeleireiro leria chuxadeira fara bem estara brincando lembrara mim mim lembrando ai le li lo le,XVIII
outros cobrarei dezoito mil reis peraltinha espadim aço cobra rei tres moedas senhora relogio cinta divisas pagar casas satisfazer moço surtir cozinha ah senhor morgado chegado muita parte arte calotear vivamos todos venha dinheiro descontarei queixas morgado dinheiro tempo nada amofinaçoes respirar livre respirar livre melancolias nao agora pagarei careiro entao chamou morgado saber dar cear careiro ha pargo ervilhas feijao verde ripado miolos ovos vitela assada alguma guisada peixe frito escabeche cebolas recheadas agua quente açucar morgado careiro quer ha salada pepino alface ha pescada cavala sardinhas fritas abobora morgado careiro ainda ha frangos ensopado eirozes galinha assada sopa,XVIII
imperio netuno enfermeiro duas cadeirinhas enfermeiro vossas merces aqui sao loucos esquipatico sao todos papirio duas meninas endoideceram inflamadas argumento enfermeiro pois vossa merce nao sabia privar filha imaginaçoes sabia ignora maior parte doidas vao hospital presumidas vaidosas vamos senhor aonde ir papirio nao hao querer entrar cadeirinhas enfermeiro enganamse loucas qualquer coisa corisca carroças flamantes sao vem buscar triunfo fufia sao carros maquinas aereas papirio sao carroças vao conduzir mandar filha palhas esquipatico calese brevemente fara companhia enfermeiro aqui senhora vamos grande assembleia onde ha presidir corisca elevado estudos pai espereme escada coroa murtas louros hao gigante galafre giganta,XVIII
senhor morgado chegado muita parte arte calotear vivamos todos venha dinheiro descontarei queixas morgado dinheiro tempo nada amofinaçoes respirar livre respirar livre melancolias nao agora pagarei careiro entao chamou morgado saber dar cear careiro ha pargo ervilhas feijao verde ripado miolos ovos vitela assada alguma guisada peixe frito escabeche cebolas recheadas agua quente açucar morgado careiro quer ha salada pepino alface ha pescada cavala sardinhas fritas abobora morgado careiro ainda ha frangos ensopado eirozes galinha assada sopa leite lingua vaca ruivos pombos empanadas morgado careiro irra nada farta ha pudim tortas recheio salsichoes macarrao favas presunto panelinhas queijo morgado bem,XVIII
engomam fazem meias meninos duas nada culpadas morgado companheiros nao valem estudante acodeme estudante nada amofinaçoes vossa senhoria ensina respirar livre respirar livre morgado capitao es capitao melancolias melancolias alcaide depressa depressa vamos aviando basta lastimas viver estragado açoes ridicularias afidalgadas so premio expoe publico bons conservem primeira louvavel educaçao maus emendem vicios tao pessimos morgado nao ha desgraça maior fingida fidalguia duas nao ha tormento fero lance diria morgado tal nao posso acreditar duas mal irei chorar todos tempo tudo acaba dano ha acabar cais sodre personagens gerundio laura filha celia filha estouvada criada dois ingleses cego rapaz dito,XVIII
cirurgiao perfeito rapaz fezlhe umas esfregaçoes mandou brasa uns tijolos boca estomago so ouvir remedio tornou si pequena sempre achacada causa umas anquinhas nao sairam gosto tambem padecendo jejum tido vem folhinha capitao casos lamentaveis dignos toda compaixao jejuns mae murros velha anquinhas moça sao queixas irremediaveis estudante ora gabolhe pachorra poe rua mae duas filhas virem quarto uns homens solteiros morgado pois senhoras melancolias nada amofinaçoes respirar livre respirar livre chamarei moço senhoria diante desta gente pirangueiro pirangueiro pirangueiro ditos pirangueiro senhor quer vossa senhoria morgado nada vaite embora pirangueiro servir vossa senhoria labuzada vestia chita tao bonita senhor,XVIII
matusio cada tempo gelazio nao sei ha vejome doido parte compositores empenhos aceitar obras outra comicos desesperados porque nao prestam muitas meio desta tormenta poder darlhes remedio sao horas ensaio ja receando ouvir queixumes pascalino senhor empresario vossa merce nao quer abandonar compositores infernais contaminam teatro ponho fresco porque publico ha desgostarse nao quero perder credito gelazio ui senhor pascalino vossa merce logo vai cabo posso fazer vejome empenhado pessoas nao posso faltar tomar algumas obras contra vontade ambrosio vou reclamar escritura procure vossa merce venha teatro lugar porque adquirido estimaçao bom nome abro todos dias peitos fazer valer peça,XVIII
melancias laura queremos bastardo valerio nada amanha darei legitimo jantar nao cresceu vintem celia entao carissimo valerio bagatelas bagatelas laura nao acomodara mofino valerio noite bailava aqui solo ingles oh dio palitos madame dentista quer algum denti postici barrato gerundio ditos gerundio quer avo torta dentista homo non va buono vai algum tanto disparato cego ora favorece preta aui miciao bom gerundio boas tardes fidalgas bom tom celia laura bençao pai gerundio rico primo lha deite governa valerio tio nao enfarrusque primas frances deixe antigualhas viva bom tempo gerundio sobrinho deixai peralvilho ridiculo asno sede homem juizo ainda ja nao,XVIII
moças janelas umas ' perfeito senhoria ' outras fazendo levantar manas 'venham ver venham ver la chegou janela quarto senhoria ' ah senhor capitao nao reparou ontem partida dona tarela dizer menina testa grande so olho 'sua senhoria bem falante ' amigo nao tolo estudei gramatica retorica reparei ontem senhor estudante dizer errado texto latino meteu conversa ca pronunciase latim deste modo forte ad coimbram venit monte novatus ut matriculetur nomen si rite recordor jao fernandes erat patris misere suorum ut post formatus doctor foret honra parentum palito metrico folhas três capitulo capitao sim senhor sim senhor anda latim anda,XVIII
atacares discriçao corisca contanto homens criticos discernentes instrutos decisivos eloquentes melifluos matildes aonde ha ir senhor pai buscar estrangeiros corisca insipidez crassidade espirito voluvel papirio deixa filha hao todos discretissimos corisca nao multiquos obstinados incorrigiveis papirio nada nada hao todos amigos adeus filha adeus ja venho corisca felicidade circunde face torno imagem prospere progressiva açao alacridade papirio benzate deus benzate deus matildes nao lamba gato porcia ditos porcia pai ja matildes matildes sim senhora agora procura uns homens nomes tao feios mandou mana nao sei aonde ha achar casta gente porcia mana disse bem sabe faz sao certamente alguns autores,XVIII
peso sao quero viver ainda par tempos malacaz ora abaixese senhora malandrino ja agora nao remedio varia ai ai ai ja nao posso piedade tanto peso duas ai esmagam mae acode arrenego melcaqueta historia alfarroba susto ainda tremendo varia pai paciencia netas teimando ir comedia atender respeito penteado chamamos cabeleireiros fezse junta cabeças senhor primeiro votou viessem formas pau corda galegos trouxeramme grande nao pude sofrerlhe peso gritei acudisse ja tal forma nao querendo sinal junta senhores fizeram ficamos pentear tomaramnos tempo porem arrependida tao grande desacerto leria chuxadeira perdao pretendemos melcaqueta ora pois perdoo tesouras cabelos demoremse senhores cortem,XVIII
dinheiro assentes papel divida tudo sao dez moedas nada amofinaçoes respirar livre respirar livre basta nestas casas palavra 'morgado ' tudo andar tres fundo quero voce diante gente tratamento capitao tratamento tratamento ainda companheiros nao posso deixar perder paciencia afetadas fidalguias alforje homem quer senhoria nao come tenda sardinhas fritas voce ontem comeu morgado voce viu estaria outra parte comendo outras tantas capitao nao quero senhoria suposto podia ter vem condessa doces reparto amigos nao debaixo lençois estudante vossa merce vossa senhoria sim senhor enjoado sofrer despropositos soubera tao vilao nao metia nesta casa pasto tal sociedade morgado cao esgano,XVIII
causa nao governa irmas laura irmas sao umas abeatadas nao querem viver gentes bom tom gerundio nao passeiam nao sao tolas peraltas nao chichisbeus nao aparecem ninguem nao sao madamas cotilhoes nao bom tom bom tom lho darei antes tempo hoje nao ha sair ninguem daqui suceder contrario darei providencia toda brevidade celia quer lenço lavado gerundio ainda bom celia laura dizes impertinencias pai nao quer vamos laura tambem nao sei gente ha viver outras obedientes bichos mato vamos funçoes desenvoltas criticadas todo mundo chichisbeus nao agradam moda inventouos cantamos falamos contradançamos satira caso nao sei viver mundo valerio cantando,XVIII
